fecha_transaccion,monto_transaccion,codigo_pais_comercio,moneda_liquidacion,saldo_disponible,id
03/30/2024,0.9991,DOM,DOP,0.1815448981717881,43dc750b9f2037ed4bfcb9ef1759ad47ec3274f6c2d09c0d114fb8282a39c411
12/09/2023,0.99975,DOM,DOP,0.1142165808044979,c6b490eee16c45fb4e18f4aa9546d1d5006127e2d03a326fc340a5ea298efc6a
03/21/2024,0.99988694,DOM,DOP,0.1207181968493474,9cc228411ce66618b1deefd8e91dd28a049a0cad98af369ed74ae945eccf39a6
01/29/2024,0.9982,DOM,DOP,0.1288873597719646,83ecd44a066ffe7ba3d7bcf665f30349fa37fd7e76696baa881d67003988ce5c
12/13/2023,0.999,DOM,DOP,0.1579735031654744,eaa7d67edf12dff0b24e883d1c7963ba64af4d497344224025af3c6a15872e33
12/17/2023,0.99871,DOM,DOP,0.1241002107285402,1b12b2c0e267718757ac054180289f45ebc1556c8d610c0e05f53d194c41f768
03/03/2024,0.9989,DOM,DOP,0.125068626452628,c5858a6666aeb72e8f2c3f364c8419e3cce3da558eb2376957413f142a8275a8
01/01/2024,0.999016,DOM,DOP,0.191272636784148,1ed6e2068f4619eb5033996dc23ebf6d596654953d1d188721e6d43db49c96af
03/23/2024,0.9936276,DOM,DOP,0.1153984635559749,f1042dad3169afa0c9888c58414f5a9ef762946119f19ff794034a0e50a61e69
03/24/2024,0.99913,DOM,DOP,0.1324708886561312,448e642b23953b2c9cdec84b2a5b6c5b0cdc366cb37b3e1057d42dc8defc7cf5
01/08/2024,0.9995201,DOM,DOP,0.11302157391548,821c0929a35664de9690f12c97ed8c094238609a35caca7471a90faca0b00017
01/21/2024,0.99718,DOM,DOP,0.1277176066361038,f0220371d8cda27c2cfb4cb5b0d5a1f9aab901ba8b78bd1cf6870f353a918abf
02/22/2024,0.99917,NLD,USD,0.1783946079010291,ff9278c5aaec286eb9681e55dc22de26f2dd1b1ac9c31f263ff6b6f82670d422
03/30/2024,0.998142,DOM,DOP,0.1237564613290272,986be7506bdc797a2cdf1c09e2755ead903af715b4f84fed4fcd5f86912225df
03/30/2024,0.99854548,DOM,DOP,0.1124871604555634,18e4daf9694a6e885f26aa4d94f225ccf604abff72a68a58cc6ed04bf0ed61c1
12/12/2023,0.9984,DOM,DOP,0.1361619679827163,7c22c402956cd2ec17e65bdeb833093d65902cfd76478eecfdc3cf1202a4bed8
01/25/2024,0.997226,DOM,DOP,0.1419439763778311,ebeea89a164d930c37903bc02e1497e7daeb452f4289a0b5d2e59e44a9b966e2
03/01/2024,0.99922,DOM,DOP,0.3608106895194544,3107ee31d4213891fa2a825c9465d7755890c5939aee9c42ebf71073d119edea
12/06/2023,0.9967,DOM,DOP,0.1215503630697638,70893a635cf2b1e47c089217bc5a6793d17c288d41f2fae67bbb5ba617575ad5
03/07/2024,0.999634,DOM,DOP,0.1155966042901331,7df5b68b1c9f904f82f30662647c562214b3f28e3530d53dd1282a3df16b5e4e
03/03/2024,0.99972,DOM,DOP,0.114563597918906,9e48873daeab11666a1a5eb8afebc187d7e23e0b3e483944064ca67eb97f79ce
01/15/2024,0.999714,DOM,DOP,0.1729209723398234,6a3019c35da9c63fc52743198e4ea842d9954e8d256fdfdba1b01e0716864816
02/14/2024,0.99938016,DOM,DOP,0.1291329711687028,c30882dbc4c3424c9a06475755aeeee34f3608ddc93265e81d7b66dfb91f1ce8
03/07/2024,0.99884778,DOM,DOP,0.1366198920510384,5da8b6e570054e135d33263f85def846f51cfcbcc6faefd7b98d2e813abd7f48
01/22/2024,0.99995556,DOM,DOP,0.1133036451963472,4d2d83027aa417f5ca95720dd0d8c7cb8a80b5e088a7dc4d2a17866de2eace58
02/08/2024,0.9992101,DOM,DOP,0.1202188580465934,f509fd8b921de6d49e7d90336f61f6f115c3d5499fc401f5b8672f3b2c7551fe
12/07/2023,0.99982192,DOM,DOP,0.1155640336971022,30fe18101a6af0f1f16df6cef57e4e1b9740b57d4be00cc04afbc2b0b4933322
03/26/2024,0.99802,DOM,DOP,0.1138880689016155,42ec9459c18355b0962f2ac57d34f8bb8edbeb8dbd0c0bcf54f3738856ffcae9
01/26/2024,0.998335,DOM,DOP,0.115162637544602,86e86a7f8c42eb1488d91399ac94ee712bef601982f2990faa334a3bb0cd8821
02/15/2024,0.99978194,DOM,DOP,0.119834883787094,dfd09ada206bb0507c6162073ea8f0f4d41b538f621df28e004f4598e485239f
03/15/2024,0.9996,DOM,DOP,0.1118018460529076,b8d5203e01240d0a04ae0425afe602573c7acefcbd4cfc458feb878d03787e86
12/29/2023,0.9991498,DOM,DOP,0.1288174946067608,eaa7d67edf12dff0b24e883d1c7963ba64af4d497344224025af3c6a15872e33
01/01/2024,0.99856,DOM,DOP,0.1467919510925373,150f1fa2398c35394bf6bae247b0cb136aab7244c25c626ede5ff61f541d37a7
12/27/2023,0.99853386,DOM,DOP,0.1138485721737525,4deb261b437c67f87864d665ee560d31ecde5c18c97676af92cd666662e41dfc
03/03/2024,0.999,DOM,DOP,0.112928568356209,8a8e9ac22cbb88fa854de2e16a9fdc88a31c548fc2be8d8bf8b53de99670b7ce
03/17/2024,0.99995,DOM,DOP,0.1144141354810934,f377aed3f6fc557bdc5a59d8f740c9a781ba0fef13008205e092d4379b1831ed
03/12/2024,0.99963042,DOM,DOP,0.1253252308684971,42ec9459c18355b0962f2ac57d34f8bb8edbeb8dbd0c0bcf54f3738856ffcae9
03/30/2024,0.9994,DOM,DOP,0.1123191572875849,def9fce5241fe465632f57723be89382d351e886915ef14df998cc66c51e6b92
12/21/2023,0.99959112,USA,USD,0.1258850579154515,9c9ed5e1000d069a9e3e2b5522a99c30b1be7141113b15fd66860f631a233be7
03/03/2024,0.98947022,DOM,DOP,0.1213413536317152,19cdb71a19c1828369a4ef2e915393187c87b434742e3918bec5b9205e893241
01/25/2024,0.999904,DOM,DOP,0.1136360286310075,e458839bc6d1044c9c044738afa7f202e0007102e99fa69539f3f1ef94e76253
03/10/2024,0.99962018,DOM,DOP,0.1294285928107928,c79ea80ffa30da405a65c9806cb57b0e9d489eaf9ee6a5968d3eb0d882d0b5a6
02/08/2024,0.99646,DOM,DOP,0.187038211059645,d3cdefb715e0c645e7550c59400b6869a6ad69ae7a802d2433f0bf1d199bf5f5
03/11/2024,0.9998,DOM,DOP,0.1289537085917921,7bc5cfb3e609da4ed7294228af8719c32f97075ba0291672cc64e9b1cfb610a9
01/03/2024,0.98144,DOM,DOP,0.1809785534543635,e85a95b0fbb6bbe339cccf98d5b0832a7a4e20d35a44149785d5484e73e4f4dd
12/11/2023,0.99896,DOM,DOP,0.3087530076740508,1fcc86b434e274b2693894e8209173f63dda30cc8f31124b5db65399ccc32405
03/26/2024,0.99703476,DOM,DOP,0.2056858523324611,e898b265704696d2cbabfc27d96255d4839ed5d12ce26e171b5dacc973a91b9f
01/06/2024,0.99757702,DOM,DOP,0.7732734912915932,bf8ca978102f7810909b59c1d42a965e7a95b179e073705256ff2a4ed8512dfa
03/06/2024,0.994,DOM,DOP,0.1125956166233061,3179c894622f6895bf258fc853994e4127a6da3410cc130cfd28028d03896aa6
03/13/2024,0.9996,DOM,DOP,0.1226245355449417,98ba77ecc5d81226d2bc7b0cab999089fcf651d7a139329d31203281dfd9c196
02/20/2024,0.99944402,DOM,DOP,0.1152964362621021,43043eadee36aa6557b0e54cb16f53704f03f27088573ac8c637f2542c01ba66
03/20/2024,0.9998,DOM,DOP,0.1120501923849385,e3d9a9a0964dcae70dd8a25f096523468aa243e64dffae83225f0184bcfc01ce
02/22/2024,0.99824998,DOM,DOP,0.1252046806037785,4d61a231903ba857e58a54256fbb478940b8448c1519977fa8168db1e80576cc
01/16/2024,0.99617,DOM,DOP,0.1438880713879203,8418c150cd893f061fe208fc5de1ecec4fdb61c41bbb6a172d2db73a20aff7e3
12/20/2023,0.99930576,DOM,DOP,0.1165143704333462,6273c8f9c566dcf1254ad7b086a32c055e7f71b7a0702dc0141f5d745db562f7
01/12/2024,0.99978,DOM,DOP,0.1133647550167504,cc113f025f672de82b691f24c7d2cf168aca745952c66b81461e8fb731a448b2
03/12/2024,0.9998,DOM,DOP,0.1283436759469651,7bc5cfb3e609da4ed7294228af8719c32f97075ba0291672cc64e9b1cfb610a9
01/07/2024,0.99846786,DOM,DOP,0.1187621498168428,ab055e7cf67e93660298c89516bf704787e6fdd1115528da05f120c52f678dc7
03/23/2024,0.99967716,DOM,DOP,0.1299529722548628,999d6a69c1bd1aa4dbb35728b7bb25b8908e3e2dcf7aaee387e873710f77d275
02/27/2024,0.9979635,DOM,DOP,0.298363237127663,1deac1f181948aa4aec16e8aef052dea9bf7edbeb36276a0d5280d569977bb6a
03/15/2024,0.99930768,DOM,DOP,0.1153928338515088,f1042dad3169afa0c9888c58414f5a9ef762946119f19ff794034a0e50a61e69
03/04/2024,0.996,DOM,DOP,0.1405251132591758,5da8b6e570054e135d33263f85def846f51cfcbcc6faefd7b98d2e813abd7f48
01/16/2024,0.99936,DOM,DOP,0.1123861809615755,86e86a7f8c42eb1488d91399ac94ee712bef601982f2990faa334a3bb0cd8821
12/20/2023,0.9983732,DOM,DOP,0.1574368875498677,f0d7c6f8d42be5d84a430ca1e7718a7337833d22b15a9c0873cd91856f11c18d
01/03/2024,0.9996,DOM,DOP,0.1146853558173902,928cc83b6c70fd3d151cdcedebf420acb960bfad1e9d3397641d0d576e30718d
01/08/2024,0.99577,DOM,DOP,0.1309285272256237,83ecd44a066ffe7ba3d7bcf665f30349fa37fd7e76696baa881d67003988ce5c
02/20/2024,0.99955908,NLD,USD,0.1087950510884136,133073c0993297568f0cc28f68f92da46e396b8b7d119b27f80927e6b19255a4
01/14/2024,0.9982,DOM,DOP,0.112041685670619,eafc55744b7eeaad8d5e0c49a550668ceeeb18137128381f27147fd329d13ff8
01/07/2024,0.99518406,DOM,DOP,0.1181889500018665,a82c094531f0a717efd19e526eff3795cf3016d4105f174bd9311040216fef71
01/12/2024,0.99962304,DOM,DOP,0.1133160412017646,f2a32457b93d8103ff6804035607e68cb18fda01bff9b9ddd4c21ac3f4c18c0d
12/10/2023,0.99974018,NLD,USD,0.1123613711914205,a0b64f32fe15367638abce69f1ffef1442c056c8d818a98283ce9e9e97d61bc2
12/06/2023,0.99775918,USA,USD,0.1353407592627907,3ac6e36ff093b19766f8654120b4bb8b2febf618f0cd5c7c4ced0738f99a174d
01/22/2024,0.9993,DOM,DOP,0.1339468657481712,150f1fa2398c35394bf6bae247b0cb136aab7244c25c626ede5ff61f541d37a7
12/20/2023,0.998698,NLD,USD,0.1255864171889475,1a572a3b45736c257c141aaa4a8a574f8429d9b0212e8d03d360f7c3de01bbeb
02/01/2024,0.9964718,DOM,DOP,0.1340061108399657,21c20c396ddddabfd8e6573a822219404b64837fe5ca732745dcedaeb6b6b992
12/03/2023,0.99856784,DOM,DOP,0.1507385159978264,1c1d3949d8ce8f3b9e704f5e71104709746ccaba26e03f47862a578b503f0e59
03/01/2024,0.999,DOM,DOP,0.1858746204078527,99f45e47f4fe8e1e327b3e066ac1eb6b275ff758dfafac49ec71c7c020020e18
12/12/2023,0.99063482,DOM,DOP,0.1150694543921302,7e95d0eca90da98efd830b74140d3b048661e76f5333764e7a54be6b1b1f0fcd
02/14/2024,0.99964408,USA,USD,0.1126855675795229,bea46634d34001707e3d34c839a37393d57790ff3a74b59c9c445cad3274f43a
03/22/2024,0.999142,DOM,DOP,0.1120256490045847,e43d6c5773e764b90f9cc5136588d6990bd6cbe9200455ce8d42447a8ed61f7d
03/07/2024,0.99984,DOM,DOP,0.116992735479083,e43d6c5773e764b90f9cc5136588d6990bd6cbe9200455ce8d42447a8ed61f7d
01/20/2024,0.9988,DOM,DOP,0.3229417454165237,454b73587c49a25bedfb56cdc8439f63544a3a6cfa5de0b9c033d4e79370c6c0
02/04/2024,0.99971492,DOM,DOP,0.1146422361882304,61f9a148885671fef1ba7f5a80310397645c975878d7ee2fee3b9f148a7006a0
03/12/2024,0.99938478,DOM,DOP,0.3303148290571318,228b92d55dbb39e3042faa5543ca1d37b711f67e328176f4bd4e7e86daa6e2b0
12/10/2023,0.999598,DOM,DOP,0.249412619367938,06b8cd5286efca038cc259014cf95492dfbec174ca34f196c06f2314e56083fd
12/19/2023,0.99659202,DOM,DOP,0.1166260587973438,a0b64f32fe15367638abce69f1ffef1442c056c8d818a98283ce9e9e97d61bc2
03/06/2024,0.9997,DOM,DOP,0.1206538725920093,8b43a05dc6067af5062551152ea1b7bde5e6d961ea160c5d2e9474d89dd52887
12/17/2023,0.98769948,DOM,DOP,0.1403683162221692,c6f8ea61b2f453cc1cb4011391df1cfef0600a63f62eccf5f34f21796dc1baf7
12/13/2023,0.99917,DOM,DOP,0.1164986356757533,7243e789d5d39341c12238a628906ca3e129d8d5a1a6d1b3102fad38b97a259c
12/01/2023,0.99701002,DOM,DOP,0.1182652618002601,357d335c245a11f7c62941697a6b34b2532a4d38572001e72742de6176c9336c
01/17/2024,0.99861,DOM,DOP,0.1123446241525829,82e47266e1616c4fd19098adeb01b6aecf937bde6f2f5dacdeadd1db32f1aba5
03/24/2024,0.99157,DOM,DOP,0.1266654024398677,2e136a5b8cdd69a93acc137f85339ffc8a697d018521c8153c3ae699fa8e4a71
02/07/2024,0.99757,DOM,DOP,0.1140582919846043,06546fb7515e66bcfab6570a355607c90054a7e052a6ddea11e5293eb84229ac
01/26/2024,0.9999,DOM,DOP,0.1229127693098774,f0220371d8cda27c2cfb4cb5b0d5a1f9aab901ba8b78bd1cf6870f353a918abf
02/21/2024,0.9995453,DOM,DOP,0.1207541594725141,4aeae80756e2096b954a1ac2dbebe71709c56a1dc697dcf61d38294f604b473f
12/07/2023,0.99945998,DOM,DOP,0.2102166633498176,ffd46e9ef13f23ac0f1ebb302e45d887419570e942575a0af0d6cbb8b8b62694
12/05/2023,0.99941,DOM,DOP,0.1322871152119196,3ce36531a6162d675a24b2c2b0612c777f12df49be8441ec6f870e14fcab5d31
03/02/2024,0.999588,DOM,DOP,0.1205544203995484,5ecbea33062e5fe3b9db7a85ee61b98eda8c36f892e12f704fdd0d087021feca
12/11/2023,0.99932,NLD,USD,0.1356901028481296,5acbe6f206a38c533419744b01958cc9d9a12421b5db183ffd1455663e6bc8ad
03/26/2024,0.995,DOM,DOP,0.1224880906887494,c5858a6666aeb72e8f2c3f364c8419e3cce3da558eb2376957413f142a8275a8
03/10/2024,0.99940004,DOM,DOP,0.1316816111937136,50d4fb2a6bbed0373d323f16f8fd10443b77ce18005b7717a2a5b16a64b21275
02/25/2024,0.99710934,DOM,DOP,0.1227700198950559,cb9004854df6aa3c4f53b1590b316a10ff3476d137afd28c977b1cd797264dc3
01/18/2024,0.9988,DOM,DOP,0.1114462156682595,7c73eca597cd364782f52259ea511fa7b67ee2430a1cd1ad6cd886d585734b05
03/12/2024,0.9996,DOM,DOP,0.1144867888595501,b8a21e1feba8259fcc04c55f14c0e75a66f8796489bdd596e7005043a80d1de2
12/24/2023,0.99706406,USA,USD,0.1274517318551517,edd31c05bc2632541fec7c3081d76287410fdc8afd7a14a840a955637a5e4122
12/17/2023,0.996726,DOM,DOP,0.1228834664317416,c6b490eee16c45fb4e18f4aa9546d1d5006127e2d03a326fc340a5ea298efc6a
03/08/2024,0.99716306,DOM,DOP,0.3394243657374268,228b92d55dbb39e3042faa5543ca1d37b711f67e328176f4bd4e7e86daa6e2b0
12/16/2023,0.99971064,USA,USD,0.1181550829784695,d310a9a915437acd7ec0dd2498c52e7b25e3f68864ed4f80d39f04d81d3b172c
02/04/2024,0.99889758,USA,USD,0.1147581867890478,5acb7bc595440a64c67aa7b4b5e063c949c40a2c80660dcd19a09a3306bd82ee
03/25/2024,0.99535818,MEX,USD,0.1260223197003676,bf3d1c839a9994c00d231e2c309afc01ed3558d73ff395da706faee2eb0b20e1
03/19/2024,0.99949314,ESP,USD,0.1194948816041183,5b2cf75e874b83822b9047d34bdc9e59bf314d4782b75a75ac9d1d7658a91a90
01/15/2024,0.999,DOM,DOP,0.1142946862942198,177afd2d36f05ce0364f46620cf78d766617d214806be34da89e4ea13eda30e9
03/06/2024,0.99964278,USA,USD,0.1120637782648014,e5a7ada700ece1b0ecb2222aa455a4a05226a9ec3174874d53803038a01cf57e
03/23/2024,0.99951524,DOM,DOP,0.1310107883962449,c55bee2eb0dea50880e2d02e92584b5d58d8318d02694c2c3656e139bb7b5867
02/11/2024,0.99962438,GBR,USD,0.1230386651299408,b59466cf12086e411b22b16a09d00d9b2e4ec615fb7706efa396e5ea10d93e49
02/16/2024,0.99964332,USA,USD,0.1068870074980914,d9808cb7b2ac2d4c26d16c84e84d1dbd253ccbd48d0b447a22e4ca8a3f93b6a5
03/07/2024,0.9972,DOM,DOP,0.1205473166715155,def9fce5241fe465632f57723be89382d351e886915ef14df998cc66c51e6b92
12/16/2023,0.99946,DOM,DOP,0.1194501103581909,4a06ecb096c900fffb0c59a61c1042ab9db92f0eb1cd04efce574c1191927d6e
02/24/2024,0.99301,DOM,DOP,0.1297733367322304,59ecebb1ad36355051266404e2016bd89c63d6f9fa9f953d47dbbb2f1ece7a0b
01/14/2024,0.9990469,USA,USD,0.1233236666986216,234bdb03170abbefd3e40dbc5faadb832caf8fc385ebb3cc56b200d5ee972b46
02/21/2024,0.955742,DOM,DOP,0.1521170477005747,7c4b5221b4b9e457b830d81a5d8d332fd8d18a2ece5c9900099baea7db1b4646
12/16/2023,0.9943994,DOM,DOP,0.113294552424465,ce29f260125b2b1b669016598588482e396268c9135d74ca31f2d053dc5f93e8
03/02/2024,0.99511,DOM,DOP,0.2070702801294768,43dc750b9f2037ed4bfcb9ef1759ad47ec3274f6c2d09c0d114fb8282a39c411
01/06/2024,0.99708608,DOM,DOP,0.1201226380503875,ab055e7cf67e93660298c89516bf704787e6fdd1115528da05f120c52f678dc7
01/02/2024,0.99933,DOM,DOP,0.1129564504887382,8c29eb51cc0bcab74f532d5fb331f26c867092161822e38e7cc92e3db2e6c5d9
03/12/2024,0.99989296,DOM,DOP,0.1158445954357623,2bff6ebd4a90d03bd3d46f52845bcb47e0091f1f85bc4b906875e1046e1561a8
02/06/2024,0.9978632,DOM,DOP,0.1456618367591002,a525589cafe1f07f5eb6731eac107559d368e02b99e12bb46fe411d269894b2d
02/15/2024,0.99960016,DOM,DOP,0.1155879732605731,60995282a4b4d24a7bc811f26e5cf69d4f1784c1c30157ac59a53529e6e1c603
03/30/2024,0.9964,DOM,DOP,0.1259822546742619,774912caf14a603da507d155d3a8cb1a4edb9b66fd8ecbeed757556956b3cc50
03/24/2024,0.99804544,USA,USD,0.116224733682124,2300788b218f35e121b90132e6cc309154dd86446e399222ef390576f23e6a86
03/30/2024,0.994,DOM,DOP,0.1337691304727875,a72017981e9b486384d0df9adfa46f78ec187c1d4d13c262e74c70dc38708e0a
03/13/2024,0.9997,DOM,DOP,0.112886265655773,885e2d9a110a319476859021850a9915a59b76f017391e92b61c270255b7164e
12/27/2023,0.9939,DOM,DOP,0.1202744979964112,7c074a3e6df5302df28bf616dc29239dd9391deb28a784b635891abbb9cb1466
03/17/2024,0.9986,DOM,DOP,0.1290367334131768,a7fb4b06a218917a3c354f48382886401906bd3a4fe62c6b54c79cd45927f03d
02/28/2024,0.999232,DOM,DOP,0.126224829227266,7c4b5221b4b9e457b830d81a5d8d332fd8d18a2ece5c9900099baea7db1b4646
02/16/2024,0.99548,DOM,DOP,0.120609793959565,d774f49f2e28d9307e914eb3022ffd6c71e40d206b7f77225da87e8a53600e4f
02/08/2024,0.998,DOM,DOP,0.1237623751826146,60995282a4b4d24a7bc811f26e5cf69d4f1784c1c30157ac59a53529e6e1c603
02/07/2024,0.9996397,DOM,DOP,0.129471588124712,4e78ef26df1585ec4bec8a3122394c575c925ab8a606ac2189096d580ec1f7ad
12/14/2023,0.9921,DOM,DOP,0.1193017667575434,45cb6c0eda15cb23c403f65d087974e9313ee44ab403f193edb52186225c7187
02/01/2024,0.99939,DOM,DOP,0.143659917402823,2af3c67e28dad73949edbcef5eb267b3250e1d1490da22b136cc3424f7388a9b
01/29/2024,0.998,DOM,DOP,0.1369036504673134,ee00bde51bca1449e1ddafc128b38ea8647781a9bc78141c160d092e8a896fec
03/03/2024,0.99923998,DOM,DOP,0.1138467252044639,63642ae167c666704a7b340a6299ed6671549ce09a82b38034c0dac52251b5d6
03/12/2024,0.999743,DOM,DOP,0.112928355244368,a8a53acc58009f469d652ae0aa446ce5af3b81128ceee04b17ba30790e0add2d
03/17/2024,0.983302,DOM,DOP,0.1875837773725732,2fc330a376acd19477587bf22ac12439beebba22a5bc8b0532f472dd50b285c2
03/17/2024,0.9980928,DOM,DOP,0.1522660306367451,068f5d044377fd617b8e772820b1171b009f05c26ec6ac576f457914cd4083ca
03/10/2024,0.9994,DOM,DOP,0.1141598397768349,58d38697c48d00bfb0d077aa15038b2d026724b5347c3a7a1c812bfaa89bc4da
11/30/2023,0.97901084,DOM,DOP,0.1873642188983957,8da9a3d9fea45185d512a01a716f0acc0eb30be0f41ac4fd18323cc62569b473
03/23/2024,0.9999,DOM,DOP,0.4150698522009001,e6c28d6af879094c2902dc1248b5df77eff740d93ad5c77778443447508c740f
12/07/2023,0.997272,DOM,DOP,0.1128679557967681,6d69d40a9329b474f838347039ce3f3850bf58e5db287f497858807ecfeabf86
03/08/2024,0.99647048,DOM,DOP,0.1136117871590951,b8c23f80bf9866ed6c942b2d1fbe23158bbb8049ecf3d34aadf228392e93d0ee
02/13/2024,0.99920008,DOM,DOP,0.5523122439394633,e547cc2181729d77c1b05c18ceefbb58d94bd393b6541f3ce71bc5eb2da004f1
12/29/2023,0.99906,DOM,DOP,0.1130440039367439,19df817e2c46a94df29ed784f959e404cf92f842c4ee05c07f579254f098ebf8
12/12/2023,0.995798,DOM,DOP,0.1357868733832581,c6b490eee16c45fb4e18f4aa9546d1d5006127e2d03a326fc340a5ea298efc6a
12/08/2023,0.9992096,DOM,DOP,0.7427065047523408,51dfc269fd19da29fff49bd9200cb6214168cb3bca4252379ea85d63cd4cc25e
02/24/2024,0.99575,DOM,DOP,0.1213288865890174,704899444da461da9e49aefd5fda14ded9b6be4998d75bc7b83f25d26a8d8441
01/15/2024,0.9989,DOM,DOP,0.2363512255049693,1ed6e2068f4619eb5033996dc23ebf6d596654953d1d188721e6d43db49c96af
01/24/2024,0.99,DOM,DOP,0.112040602352094,f2a32457b93d8103ff6804035607e68cb18fda01bff9b9ddd4c21ac3f4c18c0d
12/04/2023,0.9993,DOM,DOP,0.1253231530280475,7142ce7c1b6f710b7ca39357f7c9b0d64440b219d432797faf927e66871e58b2
02/09/2024,0.992486,DOM,DOP,0.1741888812377791,cfc0e04a39c8d82c6088e66603c79a99d2fa987511b488b794bd31c76025fa7b
03/01/2024,0.99609,DOM,DOP,0.3608106895194544,3107ee31d4213891fa2a825c9465d7755890c5939aee9c42ebf71073d119edea
03/09/2024,0.9992,DOM,DOP,0.1646081897957007,9e48873daeab11666a1a5eb8afebc187d7e23e0b3e483944064ca67eb97f79ce
12/20/2023,0.99901366,IRL,USD,0.1214636975877622,edd31c05bc2632541fec7c3081d76287410fdc8afd7a14a840a955637a5e4122
03/30/2024,0.997,DOM,DOP,0.1301422333289799,9e48873daeab11666a1a5eb8afebc187d7e23e0b3e483944064ca67eb97f79ce
03/25/2024,0.99981948,DOM,DOP,0.1139978925370044,0b05a75916212d36ea09a193c8267252311c5c620af0426f77f29ae58044fdce
03/10/2024,0.9983,DOM,DOP,0.1371621373711113,fb93c14bd7a79b024dadfdbf4d72dfa0b85fb1c9b20a02d760709afc27a1e531
12/13/2023,0.99657546,DOM,DOP,0.133485691724274,f26d217b1ebdc0e3d1393a8282346d5c9e06d825215304b53861f4891131fb78
02/04/2024,0.99842,DOM,DOP,0.1492899770553136,8cdcc6acffba21fbfb5b5ad3141f6c8921f9cb4dd15fd71e703b1023227861bf
01/08/2024,0.99904368,DOM,DOP,0.2103758756543554,e7456f7f3ca7ec86a1a45531098477aedb00f80981600e946af70cb15d4f9627
03/27/2024,0.999848,DOM,DOP,0.1122462020006868,1c86aea139f3c2665410ed96850a240824ad616c2f339b39992dbdd805bbfd7f
03/24/2024,0.985032,DOM,DOP,0.1212553807631968,f0b03b450c7e6f1e1755f8e52d9cd3ee9a086f15b4e53fa29bf40b62b6bd7089
02/10/2024,0.99945086,DOM,DOP,0.1138249345187229,4f0b88ca1f0a58ba6f148a2b9a766e460625b444392ab42a0b4ce12a413c16ff
03/21/2024,0.99832038,DOM,DOP,0.2322085799466517,481e477e452c624f3a0a188750fcca83b6d00c1e9dcbf1a46c291995164deed9
12/05/2023,0.9995718,USA,USD,0.1240779583004771,a32f96401b0225c0906d579bb4b759f845b7cef83430eac17836def04e1fa7de
12/24/2023,0.99942,DOM,DOP,0.1122260629317135,c6b490eee16c45fb4e18f4aa9546d1d5006127e2d03a326fc340a5ea298efc6a
12/07/2023,0.9987257,EST,USD,0.1242813557933796,2c9450bd3a55a56ea875fe5732299cf69454207283f0117d25a6e25af79b1e15
03/10/2024,0.99485398,DOM,DOP,0.1602153509360635,9e48873daeab11666a1a5eb8afebc187d7e23e0b3e483944064ca67eb97f79ce
03/22/2024,0.99978,DOM,DOP,0.1130664694766481,bc7b1032a049dbc971585ea31d6a6e95b2afaef91c7a39aeb6cfb2dda72ebd28
12/31/2023,0.9984,DOM,DOP,0.1372588368689594,dff1a21584e898c3490d4ccb5f325420849845f170d9d5512189748d38be5942
01/09/2024,0.999254,DOM,DOP,0.1838123193632957,c9c8cccb1069ab8c8d72a00f75a122ade9aaf26d73d0475d2f19a124b1ff81ca
