indicador_aprobacion_evo,valor_prediccion,limite_credito,fecha,hora,num_cuentas_deuda_120,porc_credito_revolving_nuevo,porc_credito_revolving_antiguo,prom_cuentas_credito_6m,total_cuentas_credito_6m,max_meses_credito_abierto,max_cuota_prestamo,max_monto_prestamo,max_monto_capacidad_prestamo,max_plazo,min_plazo,tasa_interes,monto_solicitado,puntuacion,ingreso_elegido,ingreso_reportado,id
1,0.05255,,2023-11-01 00:00:00,23:02:54,0.0,,,,,,0.3025654805530585,0.9090909090909092,0.3025654805530585,1.0,0.3333333333333333,0.6435483870967742,0.797979797979798,,0.163,0.0025335444620385,a782cec6b98c0f5d0eb6c65f409eab8725e66eabc17840a9ab18d6f3add99f4a
0,0.418446,,2023-12-23 00:00:00,14:55:58,0.5,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1414141414141414,,0.085,0.0013334444537044,fcf99d1b1237b68cfb8e5584ce46ffab7eae1cab9c464c99156dcbb5acce0b34
1,0.168092,,2023-11-11 00:00:00,23:12:18,0.0,,,,,,0.0042552957683377,0.0181818181818181,0.0025404986862853,0.5,0.3333333333333333,0.9677419354838708,0.0,,0.011517,0.0003166930577548,85a1a00cbadc00b388b65fa1c529e0e1e9333323230b560365439361c34a8957
0,0.378993,,2023-11-02 00:00:00,18:43:59,0.2142857142857142,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1919191919191919,,0.014548,0.0011167597299774,9fefc5f7729928cc13321d83d0d42bfc185046ca099b8dddc39eb264fc3c85da
0,0.231949,,2023-10-20 00:00:00,19:58:16,0.0714285714285714,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.018757,0.0003666972247687,5341a8d85de350514902b49b3b5e207fc85f1acdfd769b1a490dcf08dd8424a0
0,0.169405,,2024-03-01 00:00:00,22:26:33,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0404040404040404,,0.1,0.001583465288774,8962dfa693a016edb8c419c6de0ff785377ae7ba4c246c252edb02b16d3c7eec
1,0.201126,,2023-11-13 00:00:00,00:35:57,0.0,,,,,,0.0157452848603881,0.029090909090909,0.0144970431694888,0.5,0.3333333333333333,0.9677419354838708,0.1414141414141414,,0.010603,0.0005000416701391,aad98cdd5b60cd3ee276be719f3d1bb1d9ea451d7f2873122e042a37706206ba
0,0.070218,,2024-01-24 00:00:00,02:07:03,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.015491,0.0003666972247687,ca68109a419459053c2ea37609dc0beb071e3322fc63d6384ace3d08f183ad19
1,0.138443,,2023-10-23 00:00:00,15:09:10,0.0714285714285714,,,,,,0.0177722879570994,0.0327272727272727,0.0177722879570994,0.5,0.3333333333333333,0.8370967741935484,0.0404040404040404,,0.011968,0.0003666972247687,006bd0cfa6396690a22ad1b4353874dcaf99a8169cf957bab2dd1ae006442f33
0,0.103021,,2023-12-16 00:00:00,13:58:12,0.0714285714285714,,,,,,0.0,0.0,0.299087823571223,1.0,0.3333333333333333,0.0,0.0909090909090909,,0.175,0.002833569464122,028284d94e1f77c4a2bb8e9af66ffcf179fc227e2c8cb3b558bdaddb4fcadcb6
1,0.173266,,2023-10-29 00:00:00,22:00:35,0.0,,,,,,0.0280635980017758,0.1018181818181818,0.0280635980017758,1.0,0.3333333333333333,0.8370967741935484,0.0606060606060606,,0.037,0.0006667222268522,d5730beeb79d28feb13968743cd6cc4eb0ee61c0b601c678c8c3257fa6d6d3b5
1,0.184948,,2023-11-04 00:00:00,00:39:09,0.0,,,,,,0.0445495186090392,0.0818181818181818,0.0445495186090392,0.75,0.3333333333333333,0.8370967741935484,0.0404040404040404,,0.03,0.0004167013917826,1baceba317ce81b92000f02890eea3a32fbda6aae9fbf696fb4e7cbfff366aab
1,0.074081,,2023-11-10 00:00:00,04:50:50,0.0,,,,,,0.0800525418916649,0.1109090909090909,0.0,1.0,0.3333333333333333,0.7403225806451613,0.3262626262626262,,0.05,0.0007500625052087,4d651126bb45d6b064526cb665e180df0c2b34568aaa91ade73d628d9b02ff3d
0,0.215105,,2023-10-31 00:00:00,16:55:28,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0219,0.0002500208350695,4e7ac6ed7c062631824cc6692aad620040083c2ac3bb34fbe761eeb63193eaa7
1,0.18389,,2023-12-23 00:00:00,00:14:22,0.0,,,,,,0.0228049282756462,0.0418181818181818,0.0209970180038388,0.5,0.3333333333333333,0.9838709677419356,0.0404040404040404,,0.01535702,0.0004500375031252,44d2ebf2d196448e799ddd7956ca9342089c80cb897d7531caea3da0bae4f9ea
1,0.195474,,2023-11-19 00:00:00,13:45:53,0.0,,,,,,0.0282447660441193,0.0545454545454545,0.0260056008058539,0.75,0.3333333333333333,0.9677419354838708,0.0202020202020202,,0.032,0.0004500375031252,20d49b35b9f1cc341a2183173014d343eadb8428a2b2bb0ed92972eb29f4d4c5
1,0.129143,,2023-10-17 00:00:00,23:17:36,0.0,,,,,,0.0196537626263545,0.0363636363636363,0.0196537626263544,0.5,0.3333333333333333,0.8370967741935484,0.0909090909090909,,0.013235,0.0019168264022001,c15b1bf7472c0dbf595c642c6814519b4b82f824482bc93a08d364a4e9977d96
0,0.192791,,2023-12-04 00:00:00,01:31:58,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.0246,0.0003266938911575,d0f3bd2c775772313c28977bdcde47a43e42dd38048b36ac9de9676497010c69
0,,,2023-12-21 00:00:00,18:44:29,,,,,,,,,,,,,0.0151515151515151,,,0.0002833569464122,622c1d82fda1c4d7e9d48a2cb67bca1d67a7c586d49161ab027f09aab2382c4e
1,0.101609,,2023-11-05 00:00:00,13:28:37,0.0,,,,,,0.0290595767394786,0.0909090909090909,0.0290595767394786,0.75,0.3333333333333333,0.7403225806451613,0.0404040404040404,,0.03209387,0.0009167430619218,b07cfdfbb84f842525944defa326a60a947656331d4e5690f0a3f65f7ec1c310
0,0.230132,,2024-01-16 00:00:00,12:12:08,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0334,0.000473372781065,661c64e2e68362132afa3f643d5e7557b279c8a70cb39233968ed36f72bc1cbc
1,0.151678,,2023-10-25 00:00:00,12:00:09,0.0,,,,,,0.0160681203719082,0.0545454545454545,0.0160681203719082,0.75,0.3333333333333333,0.8370967741935484,0.0202020202020202,,0.02867211,0.0009167430619218,6c084570900f505f6a82eac2c182a8c33ff66e4a000277133062c7bf08c9135b
0,0.267754,,2023-12-06 00:00:00,22:39:30,0.1428571428571428,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.014519,0.0005000416701391,1dcf54ac8c0866ac7e0070141b4c52ef07c82c3a6c8c44ad1efb55823c1960a6
0,,,2024-01-16 00:00:00,00:10:27,,,,,,,,,,,,,0.0404040404040404,,,8.33402783565297e-05,58109fef495fffcda8f1a67775c00ac0502590d26ada130f5d447f55ce4ded22
1,0.063659,,2024-01-24 00:00:00,11:47:59,0.0,,,,,,0.0445495186090392,0.0545454545454545,0.0410177586611963,0.75,0.3333333333333333,0.9677419354838708,0.0202020202020202,,0.03,0.0004167013917826,41389d061d5a9971d43ef5ab08764d649b3d55090eb1a8da3c42eeb0b54d528e
0,0.207949,,2023-11-01 00:00:00,18:36:03,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.8370967741935484,0.0202020202020202,,0.06,0.0009167430619218,883c00081aef343317a36e0d531e146b36971a7cdac327fca9e7cbc8a00694b8
0,0.360627,,2024-01-19 00:00:00,20:49:18,0.2142857142857142,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.035,0.0005000416701391,f1e17a15cc25bd46b6ec1daaaf3d372e6890535280e9287ee2c41b04c246aa7d
0,0.17765,,2023-12-25 00:00:00,19:14:19,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0909090909090909,,0.020425,0.0010334194516209,1b475f6112b0385c006bac42b3d91553209fffa16a3ee23f95800124aa27929b
1,0.158223,,2024-01-24 00:00:00,18:13:39,0.0,,,,,,0.0237785283051677,0.0672727272727272,0.0218934337742068,0.75,0.3333333333333333,0.9677419354838708,0.0707070707070707,,0.014998,0.0004167013917826,878cf3c9b8c54571b992b9964d5a0eeb8915d290ed9b26b0fe1a44b455e4b6ec
1,0.06511,,2024-02-28 00:00:00,19:31:13,0.0,,,,,,0.0513516361070581,0.3381818181818182,0.0472806235053121,1.0,0.3333333333333333,0.6435483870967742,0.5959595959595959,,0.02552946,0.0006333861155096,25c112223ee5ee110e8f4e23b5f0670621a388a465b4d192af7386948b945847
0,,,2023-10-21 00:00:00,00:25:42,,,,,,,,,,,,,,,,0.0004167013917826,337aa42c8d3fe0b9b6a4219c090a802be27eea51dfe7de423a2a7aa3a9abe954
0,0.08765,,2023-11-15 00:00:00,13:44:38,0.0714285714285714,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0101010101010101,,0.01851,0.0004167013917826,d255fda1a79a236b02949ee5ee36d637c487258a81241039b630bcf2b60e62bc
0,0.278774,,2024-02-08 00:00:00,20:54:59,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2929292929292929,,0.014586,0.0008667388949079,2257e495f3c188c797ebf130b135c30bedcf275d9c25790be5c145e53a579bbd
1,0.061933,,2023-11-11 00:00:00,17:09:39,0.0,,,,,,0.0311846630263275,0.0763636363636363,0.0287124310628374,0.75,0.3333333333333333,0.7403225806451613,0.3939393939393939,,0.021,0.0005620468372364,ae0397e327fbade9861a80e804801566f7112de4ee026b8e78f25ee7b5001cae
1,0.075085,,2024-01-16 00:00:00,10:17:04,0.0,,,,,,0.0330141632572053,0.08,0.0303968936851905,0.75,0.3333333333333333,0.7725806451612903,0.0909090909090909,,0.022232,0.0009167430619218,9faa67a84c4176c4080b8e6e3006b57c2592aab81ed87ec4f6644cee0dbc19f0
0,0.208568,,2024-03-01 00:00:00,01:32:49,0.0,,,,,,0.0,0.0,0.030608340231089,1.0,0.3333333333333333,0.0,0.1414141414141414,,0.026,0.0003333611134261,bf315d17b47010de90faed5e7e8753294dea70e6baff3936a08cc56dbeb8ee50
0,0.152526,,2023-11-01 00:00:00,00:09:27,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.8370967741935484,0.0909090909090909,,0.016701,0.00038336528044,4ee79200f4edbaec58f82212f54de8c063381811605d2ac1e449e8f0aade8408
1,0.188697,,2023-10-30 00:00:00,21:24:25,0.0,,,,,,0.0296996790726928,0.0181818181818181,0.0296996790726928,0.5,0.3333333333333333,0.8370967741935484,0.0,,0.02,0.0002500208350695,3582d01c3f551916e207c70f35f2464982df2626dd2466db88f01cfb5f605933
0,0.132142,,2023-11-07 00:00:00,23:49:12,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.8370967741935484,0.494949494949495,,0.12,0.0019168264022001,ea649553165f1ddf35bbe8d1bc24554bfedd1579264195f40cc83298191bddf5
1,0.108107,,2024-02-14 00:00:00,16:33:55,0.0,,,,,,0.0320298416435386,0.109090909090909,0.0294906063075714,1.0,0.3333333333333333,0.8370967741935484,0.0909090909090909,,0.02,0.0002500208350695,0535f61d47bf3fe52582069489e9fe8169d4be4ae32584dbd132c56dab426aa3
0,0.267788,,2024-01-16 00:00:00,13:18:58,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1919191919191919,,0.12238699,0.0024168680723393,8e1e5816902537833f166e7e22f21a4fba7473ae98d633e0fd1b0d423a44fb39
1,0.117063,,2023-12-13 00:00:00,15:58:30,0.0,,,,,,0.0556868982612991,0.109090909090909,0.0512721983264953,1.0,0.3333333333333333,0.8693548387096774,0.2929292929292929,,0.03,0.0004167013917826,a082fc8f822c51e3a8e31dc855551c084c4f2fc880618296341f7bf17c6c535f
0,0.275797,,2023-11-14 00:00:00,15:49:54,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0278,0.0003800316693057,764e12b159b7db95d2a45a257e3c84e8899521af86768080995b264ac859fdb9
0,,,2023-12-03 00:00:00,23:38:42,,,,,,,,,,,,,0.005050505050505,,,0.0004000333361113,08e297dd7f9e1371ee08e45a8d67c3d49d485daabd8460efb45bbe25976af4e1
0,0.174066,,2023-10-18 00:00:00,19:21:27,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.8370967741935484,0.1919191919191919,,0.025,0.0003333611134261,31b5d30aab1d98fbc4b00e0f98a7f7be2eef4e138201522a08f32ab5570a2b26
0,0.190459,,2024-01-25 00:00:00,20:31:27,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0909090909090909,,0.045019,0.0012501041753479,8eb4b8cffb1e77126a39584260afe1d1a83070437aab653ae3551daac3a0b892
1,0.125947,,2023-11-12 00:00:00,00:12:34,0.0,,,,,,0.0445495186090392,0.0272727272727272,0.0410177586611962,0.5,0.3333333333333333,0.9677419354838708,0.005050505050505,,0.03,0.0004167013917826,b2f0732e9d4272002b62c7f311c8621bf5d8960407cb192950898c5f53d1ddad
1,0.108267,,2023-11-07 00:00:00,00:26:47,0.0,,,,,,0.0127646250686526,0.0472727272727272,0.0127646250686526,0.75,0.3333333333333333,0.7403225806451613,1.0,,0.013216,0.0016668055671305,d96eba15127ba5fbfbde6564cfe2e273c5a33544fd73163c88471213bc348e0f
0,0.216832,,2023-12-30 00:00:00,05:33:25,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011655,0.0003333611134261,7db7618465dc25471784d47f1316ba68a92de537403dde31723b32a4b1c2c372
1,0.187461,,2024-01-04 00:00:00,19:35:44,0.0,,,,,,0.0847067962295366,0.0672727272727272,0.0779914807878817,0.75,0.3333333333333333,0.9677419354838708,0.0272727272727272,,0.05704223,0.0003166930577548,a8e1d201c6f261f92b8ce57c5e2c7b44127a95424c2004cc8bd142a461494b7b
0,0.235822,,2023-11-20 00:00:00,23:30:24,0.1428571428571428,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0151515151515151,,0.035,0.0005000416701391,43ef7c92dc02537f9302cd50f0fce6b0b9546ba9ca38249ad4d28e3c1ee30c93
1,0.2029,,2024-01-30 00:00:00,23:00:32,0.0,,,,,,0.0237597432581542,0.0181818181818181,0.021876137952638,0.5,0.3333333333333333,0.9838709677419356,0.0,,0.015,0.0007500625052087,37bf8deda572f94964fd7e54c1cc77d40c7e440ecc3bcc2be20904220fec484b
0,,,2023-11-11 00:00:00,16:41:17,,,,,,,,,,,,,,,,0.0003750312526043,87f531aa675979e56a9cdee008d530ff6c4a674b79c859ddb3a9e6a229ba2d90
1,0.204036,,2024-03-02 00:00:00,00:29:07,0.0,,,,,,0.0182185998843643,0.1218181818181818,0.0167742807674273,1.0,0.3333333333333333,0.9338709677419356,0.0909090909090909,,0.01924883,0.0005000416701391,b9332393650f42246d7773e3eba717ff6df86a92d7af43e0d7ae126c9968ab4f
1,0.076121,,2024-02-10 00:00:00,20:44:19,0.0,,,,,,0.0251081086880545,0.0618181818181818,0.0231176087814502,0.75,0.3333333333333333,0.9677419354838708,0.0404040404040404,,0.011272,0.001583465288774,5c46b738065e99fef3eb001395c2ab821f788064a0ed3e176f132b6bedd7070e
0,0.127877,,2024-01-09 00:00:00,14:20:42,0.0714285714285714,,,,,,0.0,0.0,0.2734517244079752,0.5,0.3333333333333333,0.0,0.0101010101010101,,0.16,0.0025835486290524,4f0a57a84a7944abd38918de3061c61301feb573faa0fba4d17804a2144c2837
0,,,2023-11-12 00:00:00,16:35:18,,,,,,,,,,,,,,,,0.0004167013917826,872942e8f3cfb99945e7b94dbed2be1b195bef54a86c03e7ba0fbd260a82b630
0,,,2024-02-24 00:00:00,11:05:49,,,,,,,,,,,,,0.0,,,0.0003333611134261,0db1142cb7c4b55845c705d3199f8004e290261dc782dff59e1aed1e4c09eb45
0,0.124017,,2024-01-26 00:00:00,21:54:49,0.0714285714285714,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0252525252525252,,0.015044,0.0002500208350695,8d100ca379305f45151c89b7dd209bb6c1151957651469ded50413f7c69f587c
1,0.11149,,2023-11-06 00:00:00,00:03:33,0.0,,,,,,0.0166748848153634,0.04,0.0166748848153634,0.5,0.3333333333333333,0.7403225806451613,0.0202020202020202,,0.011229,0.0005833819484957,91bfb80b7133a76cb21f468001e37f90b698898cd3c1412ed14f360ff7c96719
1,0.16826,,2023-11-04 00:00:00,20:59:38,0.0,,,,,,0.0192156923600322,0.0345454545454545,0.0192156923600322,0.5,0.3333333333333333,0.8370967741935484,0.0505050505050505,,0.01294,0.001583465288774,8f97306ebb7aa4fd62b1ea2800336d69f3b16d9c2b9a0307850927df205a2010
0,,,2024-02-19 00:00:00,21:13:20,,,,,,,,,,,,,0.0202020202020202,,,0.00038336528044,c16054502bbad33546022e121017400f0911a12bae34bf8f8f7c6ecee6f9b303
1,0.20433,,2024-02-19 00:00:00,14:27:58,0.0,,,,,,0.0230501436759099,0.0727272727272727,0.0212227934200962,0.75,0.3333333333333333,0.9677419354838708,0.0303030303030303,,0.011368,0.0003333611134261,cfdd95c3d5ce16f74f3b9451e4e535c4cd1e2f2d641318bb3b7024999c15e6a9
0,0.255767,,2023-11-20 00:00:00,00:59:02,0.0714285714285714,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03,0.0003916993082756,a0cf807511747047711a87333ea5c18a1dd3af2cf0d86a977a5a7f6c9784546c
1,0.131934,,2023-10-21 00:00:00,02:12:37,0.0,,,,,,0.0195554566886238,0.0909090909090909,0.0195554566886238,0.75,0.3333333333333333,0.8370967741935484,0.0404040404040404,,0.011368,0.0003333611134261,fe41e9f3f08e24dcaa3520b30c6b05a8ffb7e98c679d732b483c0974c247bfdc
1,0.182551,,2023-10-24 00:00:00,15:42:40,0.0,,,,,,0.0200561932777894,0.0363636363636363,0.0200561932777894,0.5,0.3333333333333333,0.8370967741935484,0.0404040404040404,,0.013506,0.0004167013917826,25dce6ab160acd25adf7ed879c69db985f8d444834177132ae08cb445800cdf4
1,0.118666,,2024-02-17 00:00:00,20:58:23,0.0,,,,,,0.1758748912898934,0.4527272727272727,0.1619320268935349,1.0,0.3333333333333333,0.7564516129032258,0.2929292929292929,,0.08287253,0.0032502708559046,cb6afeb735d10473f2299605d47520c3ff3eb96f58886e9fb58129aa5d3b63ab
0,0.263714,,2023-12-11 00:00:00,17:09:18,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0656565656565656,,0.013324,0.0003166930577548,474461734951f7d8608bbf1ea4bb8998a49c61bb7fa334b18f184ce6f7bb533b
0,0.177756,,2024-02-11 00:00:00,17:25:43,0.0714285714285714,,,,,,0.0,0.0,0.1115041107661491,1.0,0.3333333333333333,0.0,0.494949494949495,,0.05472067,0.0032502708559046,a4e7b6239880951cb31bf43d746741fc0eee57f939790eecd36a4944dcd28970
0,0.313339,,2023-10-24 00:00:00,15:57:44,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0202020202020202,,0.017814,0.0004167013917826,d461b458a00e2e84985720376c80bc0faba1c6defa2b5e5f914fd8aa77699a94
1,0.150226,,2023-11-23 00:00:00,21:09:45,0.0,,,,,,0.0167854418707115,0.0363636363636363,0.0154547394712966,0.5,0.3333333333333333,0.9677419354838708,0.0101010101010101,,0.013523,0.0002500208350695,60eab3c4df18059626eb28996e8d0a1da588f17d8677d6c23a7a32ed64dd9e50
0,0.295965,,2023-12-05 00:00:00,02:24:26,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,,0.025,0.0003333611134261,6fd590c579edfbde8311cbbd8c5c42129ca36e99794b017d859f3340528a52ba
0,0.075421,,2024-01-08 00:00:00,18:39:46,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1414141414141414,,0.018588,0.0005000416701391,c6fa3c9c4009aeeb639695574fa6f4b49eb33de8143b3d8f3acc867b0e5e2431
0,0.182556,,2023-10-31 00:00:00,22:09:20,0.2142857142857142,,,,,,0.0,0.0,0.0668242779135589,0.5,0.3333333333333333,0.8370967741935484,0.0101010101010101,,0.045,0.0006667222268522,0d4ca029abbb0527790b6ac5b650cb92d67d0bd07256f091bc97a2da37afa961
1,0.177217,,2023-10-27 00:00:00,23:36:02,0.0,,,,,,0.5939935814538572,0.9090909090909092,0.5939935814538571,1.0,0.3333333333333333,0.8370967741935484,0.494949494949495,,0.4,0.0040836736394699,d9128868c2508722bbf1a978f0bc8022f07f600e91b51f21bd6119ee3c18b639
1,0.153865,,2023-10-22 00:00:00,12:55:11,0.0,,,,,,0.0198872763530635,0.0381818181818181,0.0198872763530635,0.5,0.3333333333333333,0.8370967741935484,0.0909090909090909,,0.013889,0.0012501041753479,73a591899c673bc461b59164dd8f08bbea091da7759d96db2e47db7ff6cd07aa
1,0.130545,,2024-02-22 00:00:00,19:59:04,0.0,,,,,,0.0227175072702958,0.0181818181818181,0.0209165274887593,0.5,0.3333333333333333,0.9677419354838708,0.0,,0.010603,0.0006667222268522,32f441d2b19f905005dcad071ee95c90b6e2299b80191665d500182e76b2a221
0,0.182724,,2023-12-05 00:00:00,19:36:38,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.025923373333,0.0004667055587965,dd69accae5bb1837088ca187ee10dcf73268a4818d29e45dbc7b4baf70d2d1a4
0,0.099541,,2023-11-15 00:00:00,00:27:48,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2424242424242424,,0.022436,0.0032502708559046,27cdbd2576ca89bded62f99e7621deca16fdd46ecd86ef356e21273ccc331dfb
1,0.106165,,2023-12-21 00:00:00,18:53:39,0.0,,,,,,0.0556868982612991,0.0181818181818181,0.0512721983264953,0.5,0.3333333333333333,0.9838709677419356,0.0,,0.03,0.0004167013917826,0657ecec8fd7cc7919ea67fee5edc859e1b28b03c4bb4a6a3ab770ebca7717c8
0,0.169064,,2023-10-18 00:00:00,00:51:44,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.8370967741935484,0.0,,0.02752,0.0007500625052087,d5cc2c9c86c564f10141330d83e3a2718ee81eb3b1c95bc30f0f7d6cd9327091
1,0.205067,,2024-02-13 00:00:00,23:55:00,0.0,,,,,,0.0225812599925498,0.0363636363636363,0.0207910815101871,0.5,0.3333333333333333,1.0,0.0101010101010101,,0.012629,0.0005833819484957,1302e9d1c7f4a3696891f2c29337996696fa6d93e3eed752165a5afab28c79d0
0,0.221248,,2024-01-23 00:00:00,19:36:43,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2929292929292929,,0.03,0.0004167013917826,7c3b444418a4b5f10b4f9834ec312aefdead64ed1b8508bdb75a56b698687664
1,0.083853,,2024-01-26 00:00:00,18:33:42,0.0,,,,,,0.0477644346194606,0.1509090909090909,0.0439778052149815,1.0,0.3333333333333333,0.7725806451612903,0.696969696969697,,0.02760795,0.0009167430619218,5d8cf9ca46d0ef971f58f160cccbd8410cc12bbe791f2352440c4ec4abf29ea4
1,0.120137,,2023-10-18 00:00:00,17:06:17,0.0,,,,,,0.005962210573843,0.0272727272727272,0.0037300727201981,0.5,0.3333333333333333,0.7403225806451613,0.0404040404040404,,0.03,0.0004167013917826,bc2c67a5b2ee6fb803c12e8eafd801af2c6db0d6452d7974b25a4cc28c4c7c9b
0,0.439292,,2023-11-06 00:00:00,22:13:05,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,0.0195,0.0003333611134261,5693dace54c31f612c9b1bfb105ee254e991be98e3e2d990b15e67d6168e1ad2
1,0.107512,,2023-10-05 00:00:00,22:14:15,0.0,,,,,,0.2784344913064955,0.1818181818181818,0.2784344913064955,1.0,0.3333333333333333,0.6435483870967742,0.0909090909090909,,0.15,0.0024168680723393,27ce5639bfaff13ab47362c6c0724935535cb68c35bbefd2fd81addf67831543
0,0.203063,,2023-10-17 00:00:00,18:39:48,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.8370967741935484,0.1414141414141414,,0.016507,0.0008334027835652,da85080fa6174414865f3ad2bf2636437d6e6d09363ba9fe60970ec8b3d62f93
0,0.05533,,2023-11-22 00:00:00,10:40:12,0.0,,,,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,,0.050336,0.0010834236186348,b3fb649856ce376155e637115438c99e7fa20e5b8ea5d95ce8ce228a96af0a98
0,0.210072,,2023-10-31 00:00:00,01:40:23,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.011517,0.0009167430619218,df59a27b24485a7b88c6915253636022b29eaa74a0293578be9377c69b4c7500
